2024-06-06 17:51:30.3182|0|DEBUG|Program|init main |url: |action: 
2024-06-06 23:52:01.1449|0|INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\димон\Desktop\Я\РУСАЛ\SocialNet\SocialNetworkSystem\Goods.Social.Network\Goods.System.Social.Network.Microservice.Chats |url: |action: 
2024-06-06 23:52:33.9398|3|WARN|Microsoft.AspNetCore.HttpsPolicy.HttpsRedirectionMiddleware|Failed to determine the https port for redirect. |url: http://localhost/api/Message|action: AddNewMessage
2024-06-06 23:52:34.3519|0|INFO|Goods.System.Social.Network.Microservice.Chats.Controllers.MessageController|Вызван метод AddNewMessage |url: http://localhost/api/Message|action: AddNewMessage
2024-06-06 23:52:34.3652|0|TRACE|DomainServices.Chat.Realization.ChatService|Вызван метод CreateAsync с параметрами: message: Goods.System.Social.Network.DomainModel.Entities.Message |url: http://localhost/api/Message|action: AddNewMessage
2024-06-06 23:52:34.3792|0|TRACE|Goods.System.Social.Network.DAL.Repository.Realization.ChatRepository|Вызван метод GetAsync с параметрами: id : 1 |url: http://localhost/api/Message|action: AddNewMessage
2024-06-06 23:52:35.1879|10400|WARN|Microsoft.EntityFrameworkCore.Model.Validation|Sensitive data logging is enabled. Log entries and exception messages may include sensitive application data; this mode should only be enabled during development. |url: http://localhost/api/Message|action: AddNewMessage
2024-06-06 23:52:36.2524|0|TRACE|Goods.System.Social.Network.DAL.Repository.Realization.ChatRepository|Вызван метод Update с параметрами: chatRoom : Goods.System.Social.Network.DomainModel.Entities.ChatRoom |url: http://localhost/api/Message|action: AddNewMessage
2024-06-06 23:52:36.3925|0|TRACE|Goods.System.Social.Network.DAL.Repository.Realization.MessageRepository|Вызван метод Create с параметрами: message : Goods.System.Social.Network.DomainModel.Entities.Message |url: http://localhost/api/Message|action: AddNewMessage
2024-06-06 23:52:36.5040|0|TRACE|DomainServices.Chat.Realization.InviteService|Вызван метод GetUsersInChatAsync с параметрами: chatId: 1 |url: http://localhost/api/Message|action: AddNewMessage
2024-06-06 23:52:36.5339|0|TRACE|Goods.System.Social.Network.DAL.Repository.Realization.UserRepository|Вызван метод GetAsync с параметрами: id : 5 |url: http://localhost/api/Message|action: AddNewMessage
2024-06-06 23:52:36.5759|0|TRACE|Goods.System.Social.Network.DAL.Repository.Realization.UserRepository|Вызван метод GetAsync с параметрами: id : 6 |url: http://localhost/api/Message|action: AddNewMessage
2024-06-06 23:53:11.7442|0|INFO|Goods.System.Social.Network.Microservice.Chats.Controllers.MessageController|Вызван метод AddNewMessage |url: http://localhost/api/Message|action: AddNewMessage
2024-06-06 23:53:11.7442|0|TRACE|DomainServices.Chat.Realization.ChatService|Вызван метод CreateAsync с параметрами: message: Goods.System.Social.Network.DomainModel.Entities.Message |url: http://localhost/api/Message|action: AddNewMessage
2024-06-06 23:53:11.7442|0|TRACE|Goods.System.Social.Network.DAL.Repository.Realization.ChatRepository|Вызван метод GetAsync с параметрами: id : 1 |url: http://localhost/api/Message|action: AddNewMessage
2024-06-06 23:53:11.7526|0|TRACE|Goods.System.Social.Network.DAL.Repository.Realization.ChatRepository|Вызван метод Update с параметрами: chatRoom : Goods.System.Social.Network.DomainModel.Entities.ChatRoom |url: http://localhost/api/Message|action: AddNewMessage
2024-06-06 23:53:11.7526|0|TRACE|Goods.System.Social.Network.DAL.Repository.Realization.MessageRepository|Вызван метод Create с параметрами: message : Goods.System.Social.Network.DomainModel.Entities.Message |url: http://localhost/api/Message|action: AddNewMessage
2024-06-06 23:53:11.7526|0|TRACE|DomainServices.Chat.Realization.InviteService|Вызван метод GetUsersInChatAsync с параметрами: chatId: 1 |url: http://localhost/api/Message|action: AddNewMessage
2024-06-06 23:53:11.7677|0|TRACE|Goods.System.Social.Network.DAL.Repository.Realization.UserRepository|Вызван метод GetAsync с параметрами: id : 5 |url: http://localhost/api/Message|action: AddNewMessage
2024-06-06 23:53:11.7677|0|TRACE|Goods.System.Social.Network.DAL.Repository.Realization.UserRepository|Вызван метод GetAsync с параметрами: id : 6 |url: http://localhost/api/Message|action: AddNewMessage
